,Unnamed: 0.2,Unnamed: 0_x,giga_id_school,lat,lon,school_locations,modis.LC_Type1.mode,modis.LC_Type1.var,modis.LC_Type1.evg_conif,modis.LC_Type1.evg_broad,modis.LC_Type1.dcd_needle,modis.LC_Type1.dcd_broad,modis.LC_Type1.mix_forest,modis.LC_Type1.cls_shrub,modis.LC_Type1.open_shrub,modis.LC_Type1.woody_savanna,modis.LC_Type1.savanna,modis.LC_Type1.grassland,modis.LC_Type1.perm_wetland,modis.LC_Type1.cropland,modis.LC_Type1.crop_nat_veg,modis.LC_Type1.perm_snow,modis.LC_Type1.barren,modis.LC_Type1.water_bds,pop.population_density.var,pop.population_density.max,pop.population_density.min,human_settlement_layer_built_up.built_characteristics.mode,human_settlement_layer_built_up.built_characteristics.open_low_veg,human_settlement_layer_built_up.built_characteristics.open_med_veg,human_settlement_layer_built_up.built_characteristics.open_high_veg,human_settlement_layer_built_up.built_characteristics.open_water,human_settlement_layer_built_up.built_characteristics.open_road,human_settlement_layer_built_up.built_characteristics.built_non_res_3,human_settlement_layer_built_up.built_characteristics.built_non_res_3-6,human_settlement_layer_built_up.built_characteristics.built_non_res_6-15,human_settlement_layer_built_up.built_characteristics.built_non_res_15-30,human_settlement_layer_built_up.built_characteristics.build_non_res_30,human_settlement_layer_built_up.built_characteristics.built,global_human_modification.gHM.var,global_human_modification.gHM.max,global_human_modification.gHM.min,transmission_line_distance,nightlight.avg_rad.min,nightlight.cf_cvg.var,nightlight.cf_cvg.max,nightlight.cf_cvg.min,avg_d_kbps_mobile,avg_u_kbps_mobile,avg_lat_ms_mobile,tests_mobile,devices_mobile,ookla_distance_mobile,avg_d_kbps_fixed,avg_u_kbps_fixed,avg_lat_ms_fixed,tests_fixed,devices_fixed,ookla_distance_fixed,connectivity,boundary_Bugesera,boundary_Burera,boundary_Gakenke,boundary_Gasabo,boundary_Gatsibo,boundary_Gicumbi,boundary_Gisagara,boundary_Huye,boundary_Kamonyi,boundary_Karongi,boundary_Kayonza,boundary_Kicukiro,boundary_Kirehe,boundary_Muhanga,boundary_Musanze,boundary_Ngoma,boundary_Ngororero,boundary_Nyabihu,boundary_Nyagatare,boundary_Nyamagabe,boundary_Nyamasheke,boundary_Nyanza,boundary_Nyarugenge,boundary_Nyaruguru,boundary_Rubavu,boundary_Ruhango,boundary_Rulindo,boundary_Rusizi,boundary_Rutsiro,boundary_Rwamagana,education_level,nearest_LTE_distance,nearest_UMTS_distance,nearest_GSM_distance,Unnamed: 0_y,primary_sum,primary_mean,primary_min,primary_max,primary_variance,sec_sum,sec_mean,sec_min,sec_max,sec_variance
280,280,1357.0,b3f52fb4-a3d6-44a0-852a-38502ba758e8,-2.588138889,29.59436111,"(29.59436111, -2.588138889)",14.0,5.155555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.2,0.1,0.0,0.033333333,0.6333333333333333,0.0,0.0,0.0,37.32750064378351,295.4833068847656,277.0795593261719,11.0,0.0,0.0304568527918781,0.3795826283135928,0.0,0.0834743372814438,0.5064861816130851,0.0,0.0,0.0,0.0,0.4935138183869148,0.0073472413535914,0.7020624279975891,0.4024170041084289,174.73653418201738,0.1158333321412404,0.3365333333333333,4.083333333333333,2.9166666666666665,14493.0,1624.0,27.0,19.0,2.0,6526.680347028359,14089.0,13894.0,11.0,1.0,1.0,7978.09679181207,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,63.43,7.64,7.77,1989,357.356636047363,71.4713272094727,43.8471031188965,104.088790893555,566.480646649204,326.264007568359,65.2528015136719,39.927906036377,94.7849960327148,473.225077328974
281,281,2672.0,9f649151-4a1c-4e90-b966-57df1d8c0d36,-2.23247,29.17556,"(29.17556, -2.23247)",9.0,2.165555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4333333333333333,0.4333333333333333,0.0,0.033333333,0.1,0.0,0.0,0.0,9.198247650523243e-10,531.2262573242188,531.2261962890625,11.0,0.0008845643520566,0.0830016217013121,0.4257703081232493,0.0,0.0145953118089341,0.4757481940144479,0.0,0.0,0.0,0.0,0.5242518059855521,8.348839214569988e-05,0.4217744767665863,0.3906945884227752,5273.58175100684,0.2350000000248352,0.3105555555555555,5.5,4.166666666666667,19966.0,3758.0,31.0,9.0,1.0,3994.127246966137,11733.0,11456.0,7.0,2.0,1.0,13794.1658368287,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.49,15.43,3.11,3361,49.2198696136475,16.4066232045492,0.0,25.8981475830078,135.694970592508,49.4174251556396,16.4724750518799,0.0,26.0020961761475,136.786444589018
282,282,261.0,2acefb2b-d5b6-438f-a94a-02354b0e889b,-2.091388889,29.45730556,"(29.45730556, -2.091388889)",14.0,0.802469136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.7222222222222222,0.0,0.0,0.0,22377.10541553136,779.1715087890625,357.3702392578125,3.0,0.0001697792869269,0.065874363327674,0.4745331069609507,0.0,0.0011884550084889,0.4582342954159593,0.0,0.0,0.0,0.0,0.5417657045840407,0.005981686522925,0.6797312498092651,0.4478933215141296,3974.2880516623673,0.1575000037749608,0.3272,4.5,3.1666666666666665,6882.0,469.0,33.0,1.0,1.0,6829.862383682614,34299.0,39280.0,6.0,5.0,1.0,6829.862383682614,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.89,6.36,4.89,457,257.020999908447,64.2552499771118,51.7005996704102,81.2085952758789,125.27652435766,222.039791107178,55.5099477767944,44.6599044799805,70.1494369506836,93.5021880081213
283,283,1019.0,5a349cf6-81d1-4e85-a615-d74a15dcd919,-2.171333333,30.06891667,"(30.06891667, -2.171333333)",12.0,0.982222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.4333333333333333,0.0,0.0,0.0,19.26955419944392,598.4514770507812,584.4834594726562,11.0,0.0124399825403753,0.2561108686163247,0.2271933653426451,0.0,0.0304452204277608,0.2936490615451768,0.1801615015277171,0.0,0.0,0.0,0.5261894369271061,0.0017795681413596,0.4701111912727356,0.3449476063251495,2784.653631729257,0.2733333284656206,0.1928703703703703,4.666666666666667,3.75,13995.0,2569.0,22.0,5.0,1.0,2781.027136027504,65107.0,7941.0,322.0,3.0,1.0,722.4630064464503,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.6,1.43,0.8,1626,362.206726074219,72.4413452148438,58.6118698120117,86.5880508422852,121.582504133601,422.35920715332,84.4718414306641,68.3456726074219,100.967918395996,165.318700237512
284,284,1150.0,2b20a2da-ebff-4742-aa9b-2f2f27dc68da,-2.31514,29.9275,"(29.9275, -2.31514)",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,780.3150986180076,604.2870483398438,523.6358642578125,11.0,0.0,0.0395076434385546,0.4540401032360532,0.0,0.0200516180266031,0.4864006352987889,0.0,0.0,0.0,0.0,0.513599364701211,3.716003764486089e-05,0.3679008781909942,0.3487028181552887,404.734548778495,0.1375000004967053,0.3642618312757202,4.416666666666667,2.833333333333333,58787.0,35118.0,18.0,5.0,1.0,10541.733505635404,7222.0,13634.0,276.0,1.0,1.0,7077.394463991657,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,35.89,11.55,14.17,1762,284.722145080566,71.1805362701416,62.1369171142578,81.2440795898438,48.8646318827923,302.294723510742,75.5736808776855,67.6579132080078,85.3311462402344,42.1642778797104
285,285,1798.0,2bb97af7-792d-4064-a9c6-de85d60213f9,-1.967333333,30.11761111,"(30.11761111, -1.967333333)",13.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,2566885.288128952,6586.85986328125,2736.861572265625,13.0,0.2317040074782136,0.1629526882368905,0.0500859391490516,0.0,0.0536441214606639,0.0007538521846636,0.0046437294575279,0.4414558393390224,0.0063323583511745,0.0421252600790037,0.4983867563248198,0.003300725266359,0.9373972415924072,0.7658104300498962,770.4105428521287,10.630833307902018,0.2944,4.5,3.1666666666666665,14563.0,41596.0,18.0,1.0,1.0,0.0,14015.0,14176.0,3.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.77,0.24,0.31,2452,2465.72277832031,616.430694580078,557.004577636719,673.901123046875,2419.51901085768,3664.6611328125,916.165283203125,806.086120605469,1032.87976074219,11385.3268162962
286,286,488.0,b4300e1a-f1d7-4b89-bb77-788c1a2788e1,-2.67158,29.01075,"(29.01075, -2.67158)",12.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,251785.34411212284,2281.3984375,942.58544921875,3.0,0.0024267313795034,0.1327235392943812,0.2915811088295688,0.0005600149337315,0.0595482546201232,0.1638977039387717,0.0681351502706738,0.2811274967332462,0.0,0.0,0.4868396490573082,0.0015405224723465,0.8232409954071045,0.6909565925598145,791.8635534579616,0.1025000003476937,0.4973148148148148,3.6666666666666665,1.75,6541.0,2449.0,40.0,2.0,2.0,3963.74273807474,7323.0,8273.0,22.0,1.0,1.0,21412.08272744689,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,23.03,21.7,3.1,820,1495.05276489258,299.010552978516,183.102737426758,445.501312255859,13428.3102155207,1454.21630859375,290.84326171875,178.30876159668,433.773162841797,12786.3061918759
287,287,1946.0,62380e58-5f7d-4e5a-8290-57906eb072d2,-2.4445,29.70613889,"(29.70613889, -2.4445)",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.808888498647725,530.5145874023438,508.4875183105469,11.0,0.0,0.0685983159980188,0.4413075780089153,0.0,0.0222882615156017,0.4678058444774641,0.0,0.0,0.0,0.0,0.5321941555225359,1.7631308144786212e-05,0.7308167219161987,0.7163183689117432,5233.513576454224,0.1249999999999999,0.5786111111111111,4.25,2.1666666666666665,9645.0,24848.0,21.0,14.0,3.0,9997.121472860865,4333.0,2054.0,20.0,1.0,1.0,10243.289777732372,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55.97,6.23,7.33,2608,278.372272491455,69.5930681228638,61.3804626464844,80.3192596435547,69.7586419363024,290.329010009766,72.5822525024414,64.0168991088867,83.769157409668,75.8799122038763
288,288,1601.0,374f895b-3560-4472-9989-ed66d211d185,-2.04639,29.80122,"(29.80122, -2.04639)",14.0,0.1288888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.9666666666666668,0.0,0.0,0.0,1101.2317016285697,636.64111328125,548.708984375,3.0,0.0018803229731224,0.122663422187811,0.3781661320650371,0.000110607233713,0.0049773255170888,0.2218781108284482,0.2703240791947793,0.0,0.0,0.0,0.5077978099767725,0.0055327096439775,0.6656243205070496,0.4576729834079742,846.0210264373129,0.2725000008940696,0.6693333333333333,5.0,3.083333333333333,52785.0,18316.0,28.0,1.0,1.0,2451.96377065369,17619.0,22219.0,14.0,1.0,1.0,4353.768701381946,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15.48,0.89,1.54,2243,367.237152099609,91.8092880249023,74.0693588256836,116.834045410156,337.313335634215,382.298210144043,95.5745525360107,77.3260879516602,121.102279663086,358.677106502913
289,289,1206.0,11ad587b-fb83-423f-8922-d70271e0b3df,-2.13694,30.0915,"(30.0915, -2.13694)",10.0,2.631944444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3611111111111111,0.0,0.2777777777777778,0.2777777777777778,0.0,0.0,0.0,1.5263342195087e-09,598.4515380859375,598.451416015625,13.0,0.0973582016080512,0.2808620029535634,0.0953891593283378,0.0,0.0376305857900782,0.0478039709019307,0.1203303615380408,0.3155937209429524,0.0,0.0,0.5112399496800306,0.0042465119735338,0.664244532585144,0.4734269976615906,687.1394192682998,1.0974999914566677,0.2490666666666666,4.583333333333333,3.583333333333333,1091.0,1048.0,109.0,1.0,1.0,545.3172224665458,12152.0,12802.0,5.0,9.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,16.94,0.76,0.51,1819,872.071990966797,218.017997741699,120.743179321289,330.903137207031,8148.62493326497,1016.89892578125,254.224731445312,140.795272827148,385.856964111328,11079.884647559
290,290,1155.0,4a172ca9-a796-46df-8478-5fe3c594bc3c,-1.94403,30.13375,"(30.13375, -1.94403)",13.0,1.1555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.066666667,0.0,0.066666667,0.066666667,0.0,0.0,0.0,4748996.88596948,7991.900390625,1464.4267578125,13.0,0.2251641069129055,0.1974622318540155,0.0499701623794717,0.0,0.0228336317095386,0.0148874022425327,0.0139765696158798,0.4693614749206947,0.0063444203649612,0.0,0.4954301328559314,0.0031012067718114,0.9269147515296936,0.7478248476982117,278.271892816294,7.520833412806193,0.4272222222222222,4.916666666666667,3.25,21886.0,12281.0,21.0,6.0,1.0,0.0,34132.0,11621.0,5.0,8.0,5.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.51,0.34,0.14,1767,1994.72036743164,498.68009185791,485.721557617188,519.454650878906,178.78171779745,2837.63739013672,709.40934753418,659.452026367188,775.510070800781,2129.32972514699
291,291,1352.0,577ae5f8-4f8b-4af4-9cd5-d40be8abef97,-2.79081,29.62217,"(29.62217, -2.79081)",12.0,0.9955555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066666667,0.0,0.7333333333333333,0.2,0.0,0.0,0.0,887.3102232381518,581.5962524414062,505.382080078125,3.0,0.0006381620931716,0.1099234205488194,0.4034779834077855,0.0,0.0,0.3302488832163369,0.1557115507338864,0.0,0.0,0.0,0.5140395660497766,7.476582301833726e-06,0.7423470616340637,0.7332741022109985,2785.0463195135226,0.0916666671012838,0.3274666666666667,4.416666666666667,2.9166666666666665,6301.0,3515.0,33.0,1.0,1.0,11230.085382539715,14089.0,13894.0,11.0,1.0,1.0,17244.05248634851,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,85.3,5.2,4.93,1984,313.178184509277,78.2945461273193,76.0763397216797,79.8990478515625,1.93263523208952,284.288047790527,71.0720119476318,69.0584259033203,72.5285034179688,1.59252397388263
292,292,3227.0,9a369491-a6fa-49dc-bbd3-1bff83ce8de2,-1.68248,29.26168,"(29.26168, -1.68248)",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5439.537980316899,528.4654541015625,369.1507568359375,3.0,0.0,0.0405666452028332,0.4946877012234385,0.0004829362524146,0.0125563425627817,0.4517063747585318,0.0,0.0,0.0,0.0,0.5482936252414681,0.0095604581037278,0.7934174537658691,0.4973764419555664,995.569814031832,0.155000001968195,0.2389333333333333,3.25,2.1666666666666665,29889.0,6090.0,27.0,3.0,1.0,201.89429370278955,8540.0,11190.0,7.0,7.0,1.0,201.89429370278955,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,42.42,0.34,0.6,3950,6520.12414550781,1304.02482910156,634.652587890625,1877.4462890625,257432.993591771,5809.97601318359,1161.99520263672,583.122009277344,1653.0693359375,185783.651404559
293,293,1912.0,103d8564-d1cc-432a-afc8-5f87da6dfb5c,-2.76383,29.51789,"(29.51789, -2.76383)",14.0,10.848888888888888,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.033333333,0.2666666666666666,0.2,0.0,0.0,0.4333333333333333,0.0,0.0,0.0,4.13921144273546e-10,469.5777587890625,469.5776977539063,11.0,0.0002463661000246,0.0997782705099778,0.406750431140675,0.0,0.0396649421039665,0.453559990145356,0.0,0.0,0.0,0.0,0.546440009854644,0.0030025847606501,0.7500247359275818,0.5818647742271423,2828.425535600361,0.0699999990562598,0.2469333333333333,3.75,2.75,6301.0,3515.0,33.0,1.0,1.0,9017.2388567828,14089.0,13894.0,11.0,1.0,1.0,12870.879004580203,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74.72,13.63,9.23,2572,299.046340942383,74.7615852355957,65.2376556396484,79.0805053710938,30.9803834354243,264.481861114502,66.1204652786255,57.697338104248,69.9401931762695,24.2326639141638
294,294,2120.0,59eb0c7e-6faf-406b-9662-3274ddabf748,-1.966138889,30.11561111,"(30.11561111, -1.966138889)",13.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.0,0.0,0.0,0.0,0.0,0.0,3097298.4312350987,8934.689453125,3127.3173828125,13.0,0.2416649886373443,0.159479906797457,0.0434082213848056,0.0,0.0537928257054914,0.0005177919051865,0.0025026608750683,0.4239852716969191,0.0259758939101918,0.0422575727066133,0.4983459425250985,0.0013818559839599,0.9373972415924072,0.832573652267456,637.3672718582675,10.630833307902018,0.2944,4.5,3.1666666666666665,35059.0,11608.0,29.0,8.0,2.0,0.0,37288.0,9047.0,8.0,11.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.65,0.05,0.28,2786,2465.72277832031,616.430694580078,557.004577636719,673.901123046875,2419.51901085768,3664.6611328125,916.165283203125,806.086120605469,1032.87976074219,11385.3268162962
295,295,172.0,735fa8bf-d16f-4117-84fc-f7ff6eb5e8e4,-1.686527778,29.62891667,"(29.62891667, -1.686527778)",14.0,0.3599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,514.6196050269552,726.937744140625,660.9265747070312,3.0,0.0002489110143123,0.0502800248911014,0.3945239576851275,0.0,0.0570006222775357,0.3415059116365899,0.0806471686372121,0.0744243932794026,0.0,0.0,0.5020535158680771,0.0022098515398635,0.5564934611320496,0.3907908797264099,384.8939745153035,0.1658333335071802,0.6469333333333334,4.083333333333333,1.9166666666666667,26973.0,4841.0,25.0,2.0,2.0,7704.489403792989,31877.0,7198.0,18.0,1.0,1.0,13514.72380125955,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.59,9.44,4.22,261,649.955017089844,162.488754272461,105.233856201172,221.138153076172,2158.14844336768,687.569747924805,171.892436981201,110.201232910156,238.511322021484,2588.67533783398
296,296,2095.0,0906fe7d-dbdd-4c18-9586-36221c57c6c2,-1.6289444,29.4847777,"(29.4847777, -1.6289444)",14.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,42457.87289241618,1241.0528564453125,690.03173828125,11.0,0.0003615982643283,0.0343518351111914,0.4539866208642198,0.0012655939251491,0.0269390706924606,0.4689929488338456,0.012113541854999,0.0,0.0,0.0,0.5169047188573495,0.0028787848799333,0.7677850127220154,0.5707329511642456,207.25520443872665,0.2166666664804021,0.4765333333333333,3.9166666666666665,2.1666666666666665,16778.0,13886.0,19.0,3.0,1.0,15265.240846439368,4364.0,4689.0,11.0,1.0,1.0,1787.9192210993756,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.7,0.66,0.75,2759,720.452644348145,180.113161087036,91.5416030883789,294.480041503906,5733.71353553167,619.193481445312,154.798370361328,75.4852142333984,255.124389648438,4591.78545135364
297,297,326.0,beac0706-9594-4304-ab4f-7ecbf9e096d6,-2.7084200000000003,29.51578,"(29.51578, -2.7084200000000003)",10.0,4.378858024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1944444444444444,0.4166666666666667,0.0,0.0277777777777777,0.3611111111111111,0.0,0.0,0.0,28237.52527656289,886.063720703125,325.1616516113281,11.0,0.0020768431983385,0.0924195223260643,0.4034267912772585,0.0,0.0327102803738317,0.4693665628245067,0.0,0.0,0.0,0.0,0.5306334371754933,3.801912737028741e-06,0.7342631816864014,0.7281706929206848,222.51908051071223,0.1358333379030227,0.4567999999999999,4.5,3.25,6301.0,3515.0,33.0,1.0,1.0,6050.023767329583,14089.0,13894.0,11.0,1.0,1.0,7199.449921322227,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,72.28,8.31,6.16,542,195.243179321289,48.8107948303223,46.166675567627,54.0199394226074,9.52594061286072,147.230846405029,36.8077116012573,34.7762031555176,40.6003532409668,5.06553667132084
298,298,1541.0,28e59d73-d2de-414b-8f89-ca536f13989e,-1.5983333,29.5422222,"(29.5422222, -1.5983333)",14.0,3.3599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.84,0.0,0.0,0.0,26571.18267770412,894.7019653320312,539.24658203125,3.0,0.0,0.0093984962406015,0.4948308270676692,0.0,0.0157424812030075,0.4800281954887218,0.0,0.0,0.0,0.0,0.5199718045112782,0.005761624343792,0.7091197371482849,0.4426420032978058,2208.78813167475,0.1808333347241083,0.7152777777777778,4.333333333333333,2.1666666666666665,4564.0,2539.0,193.0,6.0,2.0,14279.024953866754,20566.0,45655.0,34.0,4.0,1.0,2444.4121694453056,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14.75,2.29,2.07,2182,319.487319946289,79.8718299865723,76.3453903198242,84.138557434082,8.04913636327547,280.362121582031,70.0905303955078,67.320182800293,73.5868072509766,5.16759796105907
299,299,1775.0,ee690830-eed0-4629-b6f2-80b4507e8989,-2.068611111,29.46597222,"(29.46597222, -2.068611111)",14.0,0.9216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.64,0.0,0.0,0.0,57796.10710815543,992.541015625,357.3702392578125,11.0,0.0,0.1106351275842801,0.428385174147886,0.0,0.0,0.4609796982678338,0.0,0.0,0.0,0.0,0.5390203017321661,0.0054623205325286,0.5931738615036011,0.3947451710700989,1996.7782906376417,0.1600000026325384,0.3818518518518519,4.75,3.4166666666666665,6882.0,469.0,33.0,1.0,1.0,6873.186094285166,34299.0,39280.0,6.0,5.0,1.0,6873.186094285166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12.53,5.83,2.3,2426,258.443386077881,64.6108465194702,46.493839263916,78.3541793823242,177.51829232951,244.316078186035,61.0790195465088,40.6929817199707,78.4905700683594,249.667377559588
300,300,1217.0,0277e8a8-7b01-4e4e-99e2-b0740be7d98f,-1.57389,30.054890000000004,"(30.054890000000004, -1.57389)",14.0,1.4975999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.24,0.72,0.0,0.0,0.0,1.4717196240837192e-08,1576.0040283203125,1576.003662109375,3.0,0.0110979420321086,0.1277879538842797,0.3457601551556944,0.0,0.0315698739359982,0.1234780734834608,0.2631181984699924,0.0971878030384656,0.0,0.0,0.516215925008081,0.0024759741435258,0.681614875793457,0.5206030011177063,108.39043677729204,0.3508333290616671,0.6010666666666667,5.166666666666667,3.333333333333333,30291.0,7776.0,15.0,1.0,1.0,1059.5035444748075,25522.0,27834.0,9.0,1.0,1.0,199.1966622555628,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,39.25,1.14,1.21,1831,1936.72512817383,484.181282043457,366.083770751953,618.3251953125,9290.71417496743,1739.34997558594,434.837493896484,328.775512695312,555.310546875,7493.53968152683
